Function,Occurrence_Count,Failure_Count,Success_Count,Suspiciousness_Score
org/jfree/chart/block/CenterArrangement:<init>:()V,56,2.0,54.0,0.7207498383968972
org/jfree/chart/block/LabelBlock:draw:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/LegendItem:getLabelFont:()Ljava/awt/Font;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/labels/AbstractPieItemLabelGenerator:equals:(Ljava/lang/Object;)Z,28,1.0,27.0,0.7207498383968972
org/jfree/chart/plot/DefaultDrawingSupplier:getNextShape:()Ljava/awt/Shape;,28,1.0,27.0,0.7207498383968972
org/jfree/chart/title/LegendItemBlockContainer:setToolTipText:(Ljava/lang/String;)V,56,2.0,54.0,0.7207498383968972
org/jfree/chart/title/LegendGraphic:arrange:(Ljava/awt/Graphics2D;Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/ui/Size2D;,56,2.0,54.0,0.7207498383968972
org/jfree/data/general/Series:addVetoableChangeListener:(Ljava/beans/VetoableChangeListener;)V,112,4.0,108.0,0.7207498383968972
org/jfree/chart/LegendItem:getFillPaintTransformer:()Lorg/jfree/ui/GradientPaintTransformer;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/LegendItem:getLine:()Ljava/awt/Shape;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/title/LegendGraphic:arrangeNN:(Ljava/awt/Graphics2D;)Lorg/jfree/ui/Size2D;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/LegendItem:isLineVisible:()Z,56,2.0,54.0,0.7207498383968972
org/jfree/chart/LegendItem:getOutlineStroke:()Ljava/awt/Stroke;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/title/LegendGraphic:draw:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V,56,2.0,54.0,0.7207498383968972
org/jfree/chart/title/LegendGraphic:draw:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/title/LegendItemBlockContainer:<init>:(Lorg/jfree/chart/block/Arrangement;Lorg/jfree/data/general/Dataset;Ljava/lang/Comparable;)V,56,2.0,54.0,0.7207498383968972
org/jfree/chart/LegendItem:getOutlinePaint:()Ljava/awt/Paint;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/LegendItem:getLinePaint:()Ljava/awt/Paint;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/LegendItem:getLineStroke:()Ljava/awt/Stroke;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/block/LineBorder:getStroke:()Ljava/awt/Stroke;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/title/LegendTitle:getLegendItemGraphicAnchor:()Lorg/jfree/ui/RectangleAnchor;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/title/LegendTitle:getLegendItemGraphicLocation:()Lorg/jfree/ui/RectangleAnchor;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/title/LegendTitle:addItemBlock:(Lorg/jfree/chart/LegendItem;)V,56,2.0,54.0,0.7207498383968972
org/jfree/chart/plot/CategoryPlot:render:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;ILorg/jfree/chart/plot/PlotRenderingInfo;Lorg/jfree/chart/plot/CategoryCrosshairState;)Z,28,1.0,27.0,0.7207498383968972
org/jfree/chart/title/LegendTitle:createLegendItemBlock:(Lorg/jfree/chart/LegendItem;)Lorg/jfree/chart/block/Block;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/block/FlowArrangement:arrange:(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/ui/Size2D;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/title/LegendItemBlockContainer:setURLText:(Ljava/lang/String;)V,56,2.0,54.0,0.7207498383968972
org/jfree/chart/block/FlowArrangement:arrangeRR:(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/ui/Size2D;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/block/CenterArrangement:arrangeNN:(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/ui/Size2D;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/renderer/AbstractRenderer:lookupSeriesShape:(I)Ljava/awt/Shape;,28,1.0,27.0,0.7207498383968972
org/jfree/chart/block/FlowArrangement:arrangeNN:(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/ui/Size2D;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/block/LineBorder:getPaint:()Ljava/awt/Paint;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/title/LegendItemBlockContainer:draw:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/lang/Object;)Ljava/lang/Object;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/LegendItem:getFillPaint:()Ljava/awt/Paint;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/renderer/category/BarRenderer:findRangeBounds:(Lorg/jfree/data/category/CategoryDataset;Z)Lorg/jfree/data/Range;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/labels/StandardCategoryToolTipGenerator:<init>:()V,56,2.0,54.0,0.7207498383968972
org/jfree/data/xy/XYSeriesCollection:getSeriesKey:(I)Ljava/lang/Comparable;,56,2.0,54.0,0.7207498383968972
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer:equals:(Ljava/lang/Object;)Z,113,4.0,109.0,0.7188910380399742
org/jfree/chart/title/Title:notifyListeners:(Lorg/jfree/chart/event/TitleChangeEvent;)V,199,7.0,192.0,0.7175691826790476
org/jfree/chart/event/TitleChangeEvent:<init>:(Lorg/jfree/chart/title/Title;)V,199,7.0,192.0,0.7175691826790476
org/jfree/chart/plot/CategoryPlot:indexOf:(Lorg/jfree/data/category/CategoryDataset;)I,114,4.0,110.0,0.7170418006430868
org/jfree/chart/title/LegendGraphic:setShapeOutlineVisible:(Z)V,57,2.0,55.0,0.7170418006430868
org/jfree/chart/plot/CategoryPlot:findRangeAxisIndex:(Lorg/jfree/chart/axis/ValueAxis;)I,114,4.0,110.0,0.7170418006430868
org/jfree/chart/title/LegendGraphic:setFillPaintTransformer:(Lorg/jfree/ui/GradientPaintTransformer;)V,57,2.0,55.0,0.7170418006430868
org/jfree/chart/block/BorderArrangement:arrangeNN:(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;)Lorg/jfree/ui/Size2D;,57,2.0,55.0,0.7170418006430868
org/jfree/chart/block/FlowArrangement:add:(Lorg/jfree/chart/block/Block;Ljava/lang/Object;)V,57,2.0,55.0,0.7170418006430868
org/jfree/chart/plot/CategoryPlot:getRendererForDataset:(Lorg/jfree/data/category/CategoryDataset;)Lorg/jfree/chart/renderer/category/CategoryItemRenderer;,114,4.0,110.0,0.7170418006430868
org/jfree/chart/LegendItem:getShape:()Ljava/awt/Shape;,57,2.0,55.0,0.7170418006430868
org/jfree/chart/plot/XYPlot:setOrientation:(Lorg/jfree/chart/plot/PlotOrientation;)V,57,2.0,55.0,0.7170418006430868
org/jfree/chart/plot/CategoryPlot:datasetsMappedToRangeAxis:(I)Ljava/util/List;,114,4.0,110.0,0.7170418006430868
org/jfree/chart/title/LegendGraphic:setLineStroke:(Ljava/awt/Stroke;)V,57,2.0,55.0,0.7170418006430868
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer:setPlot:(Lorg/jfree/chart/plot/CategoryPlot;)V,114,4.0,110.0,0.7170418006430868
org/jfree/chart/block/AbstractBlock:getBounds:()Ljava/awt/geom/Rectangle2D;,57,2.0,55.0,0.7170418006430868
org/jfree/chart/plot/CategoryPlot:getDataRange:(Lorg/jfree/chart/axis/ValueAxis;)Lorg/jfree/data/Range;,114,4.0,110.0,0.7170418006430868
org/jfree/chart/axis/CategoryAxis:configure:()V,114,4.0,110.0,0.7170418006430868
org/jfree/chart/title/LegendGraphic:setShapeLocation:(Lorg/jfree/ui/RectangleAnchor;)V,57,2.0,55.0,0.7170418006430868
org/jfree/chart/title/LegendGraphic:setShapeAnchor:(Lorg/jfree/ui/RectangleAnchor;)V,57,2.0,55.0,0.7170418006430868
org/jfree/chart/title/LegendGraphic:setShapeVisible:(Z)V,57,2.0,55.0,0.7170418006430868
org/jfree/chart/title/LegendGraphic:setLineVisible:(Z)V,57,2.0,55.0,0.7170418006430868
org/jfree/chart/title/LegendGraphic:setShapeFilled:(Z)V,57,2.0,55.0,0.7170418006430868
org/jfree/chart/title/LegendGraphic:setOutlinePaint:(Ljava/awt/Paint;)V,57,2.0,55.0,0.7170418006430868
org/jfree/chart/title/LegendGraphic:setLinePaint:(Ljava/awt/Paint;)V,57,2.0,55.0,0.7170418006430868
org/jfree/chart/title/Title:<init>:()V,172,6.0,166.0,0.7158142520864541
org/jfree/chart/plot/XYPlot:getIndexOf:(Lorg/jfree/chart/renderer/xy/XYItemRenderer;)I,86,3.0,83.0,0.7158142520864541
org/jfree/data/xy/XYSeriesCollection:getSeries:(I)Lorg/jfree/data/xy/XYSeries;,86,3.0,83.0,0.7158142520864541
org/jfree/chart/plot/Plot:fireChangeEvent:()V,260,9.0,251.0,0.7141840438402961
org/jfree/chart/title/LegendGraphic:setLine:(Ljava/awt/Shape;)V,58,2.0,56.0,0.7133717210492642
org/jfree/chart/block/BorderArrangement:arrange:(Lorg/jfree/chart/block/BlockContainer;Ljava/awt/Graphics2D;Lorg/jfree/chart/block/RectangleConstraint;)Lorg/jfree/ui/Size2D;,58,2.0,56.0,0.7133717210492642
org/jfree/chart/LegendItem:getSeriesKey:()Ljava/lang/Comparable;,58,2.0,56.0,0.7133717210492642
org/jfree/chart/title/LegendGraphic:setOutlineStroke:(Ljava/awt/Stroke;)V,58,2.0,56.0,0.7133717210492642
org/jfree/data/general/DatasetUtilities:isEmptyOrNull:(Lorg/jfree/data/category/CategoryDataset;)Z,29,1.0,28.0,0.7133717210492642
org/jfree/chart/axis/TickUnit:<init>:(D)V,58,2.0,56.0,0.7133717210492642
org/jfree/data/gantt/Task:getDescription:()Ljava/lang/String;,29,1.0,28.0,0.7133717210492642
org/jfree/chart/labels/StandardCategorySeriesLabelGenerator:equals:(Ljava/lang/Object;)Z,117,4.0,113.0,0.7115507338864071
org/jfree/chart/event/AxisChangeEvent:<init>:(Lorg/jfree/chart/axis/Axis;)V,205,7.0,198.0,0.7112913514991343
org/jfree/chart/axis/Axis:notifyListeners:(Lorg/jfree/chart/event/AxisChangeEvent;)V,205,7.0,198.0,0.7112913514991343
org/jfree/data/xy/XYSeriesCollection:getY:(II)Ljava/lang/Number;,59,2.0,57.0,0.7097390197326544
org/jfree/data/xy/XYSeriesCollection:getX:(II)Ljava/lang/Number;,59,2.0,57.0,0.7097390197326544
org/jfree/chart/LegendItem:getDataset:()Lorg/jfree/data/general/Dataset;,59,2.0,57.0,0.7097390197326544
org/jfree/chart/block/LabelBlock:<init>:(Ljava/lang/String;Ljava/awt/Font;Ljava/awt/Paint;)V,59,2.0,57.0,0.7097390197326544
org/jfree/chart/plot/XYPlot:getRenderer:(I)Lorg/jfree/chart/renderer/xy/XYItemRenderer;,89,3.0,86.0,0.708536327049354
org/jfree/data/general/DatasetUtilities:findRangeBounds:(Lorg/jfree/data/xy/XYDataset;Ljava/util/List;Lorg/jfree/data/Range;Z)Lorg/jfree/data/Range;,89,3.0,86.0,0.708536327049354
org/jfree/chart/renderer/xy/AbstractXYItemRenderer:findDomainBounds:(Lorg/jfree/data/xy/XYDataset;)Lorg/jfree/data/Range;,89,3.0,86.0,0.708536327049354
org/jfree/chart/plot/XYPlot:getDomainAxisForDataset:(I)Lorg/jfree/chart/axis/ValueAxis;,89,3.0,86.0,0.708536327049354
org/jfree/chart/plot/CategoryPlot:getRangeGridlineStroke:()Ljava/awt/Stroke;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:drawZeroRangeBaseline:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V,30,1.0,29.0,0.7061431285623813
org/jfree/data/gantt/TaskSeries:getTasks:()Ljava/util/List;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:getRangeCrosshairValue:()D,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:getRangeAxisEdge:()Lorg/jfree/ui/RectangleEdge;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/labels/StandardXYSeriesLabelGenerator:createItemArray:(Lorg/jfree/data/xy/XYDataset;I)[Ljava/lang/Object;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:getDatasetIndices:(Lorg/jfree/chart/plot/DatasetRenderingOrder;)Ljava/util/List;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:getRendererIndices:(Lorg/jfree/chart/plot/DatasetRenderingOrder;)Ljava/util/List;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:drawBackground:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/labels/StandardXYSeriesLabelGenerator:generateLabel:(Lorg/jfree/data/xy/XYDataset;I)Ljava/lang/String;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer:drawOutline:(Ljava/awt/Graphics2D;Lorg/jfree/chart/plot/CategoryPlot;Ljava/awt/geom/Rectangle2D;)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:drawAxes:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/chart/plot/PlotRenderingInfo;)Ljava/util/Map;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:getDomainCrosshairColumnKey:()Ljava/lang/Comparable;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:drawDomainGridlines:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:drawRangeGridlines:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/util/List;)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/renderer/xy/AbstractXYItemRenderer:getLegendItemToolTipGenerator:()Lorg/jfree/chart/labels/XYSeriesLabelGenerator;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer:drawRangeLine:(Ljava/awt/Graphics2D;Lorg/jfree/chart/plot/CategoryPlot;Lorg/jfree/chart/axis/ValueAxis;Ljava/awt/geom/Rectangle2D;DLjava/awt/Paint;Ljava/awt/Stroke;)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/renderer/xy/AbstractXYItemRenderer:getLegendItemURLGenerator:()Lorg/jfree/chart/labels/XYSeriesLabelGenerator;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer:drawBackground:(Ljava/awt/Graphics2D;Lorg/jfree/chart/plot/CategoryPlot;Ljava/awt/geom/Rectangle2D;)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryCrosshairState:setRowKey:(Ljava/lang/Comparable;)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/axis/Tick:getText:()Ljava/lang/String;,60,2.0,58.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:drawDomainMarkers:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;ILorg/jfree/ui/Layer;)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:drawRangeMarkers:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;ILorg/jfree/ui/Layer;)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:getDomainCrosshairRowKey:()Ljava/lang/Comparable;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:getDatasetRenderingOrder:()Lorg/jfree/chart/plot/DatasetRenderingOrder;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:isDomainCrosshairVisible:()Z,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:getRangeGridlinePaint:()Ljava/awt/Paint;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/renderer/xy/AbstractXYItemRenderer:getDrawingSupplier:()Lorg/jfree/chart/plot/DrawingSupplier;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:isRangeGridlinesVisible:()Z,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:isDomainGridlinesVisible:()Z,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:drawAnnotations:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:getAnnotations:()Ljava/util/List;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/renderer/AbstractRenderer:setSeriesShape:(ILjava/awt/Shape;Z)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryCrosshairState:getColumnKey:()Ljava/lang/Comparable;,30,1.0,29.0,0.7061431285623813
org/jfree/data/gantt/TaskSeriesCollection:add:(Lorg/jfree/data/gantt/TaskSeries;)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/axis/CategoryAxis:drawTickMarks:(Ljava/awt/Graphics2D;DLjava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;Lorg/jfree/chart/axis/AxisState;)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryCrosshairState:getRowKey:()Ljava/lang/Comparable;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryCrosshairState:setColumnKey:(Ljava/lang/Comparable;)V,30,1.0,29.0,0.7061431285623813
org/jfree/data/time/Month:<init>:(II)V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryCrosshairState:<init>:()V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/Plot:isOutlineVisible:()Z,30,1.0,29.0,0.7061431285623813
org/jfree/data/gantt/TaskSeriesCollection:<init>:()V,30,1.0,29.0,0.7061431285623813
org/jfree/chart/axis/Axis:addChangeListener:(Lorg/jfree/chart/event/AxisChangeListener;)V,240,8.0,232.0,0.7061431285623813
org/jfree/chart/axis/CategoryAxis:draw:(Ljava/awt/Graphics2D;DLjava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;Lorg/jfree/chart/plot/PlotRenderingInfo;)Lorg/jfree/chart/axis/AxisState;,30,1.0,29.0,0.7061431285623813
org/jfree/chart/plot/CategoryPlot:getRangeAxis:(I)Lorg/jfree/chart/axis/ValueAxis;,91,3.0,88.0,0.703766042499474
org/jfree/chart/plot/Plot:setChart:(Lorg/jfree/chart/JFreeChart;)V,182,6.0,176.0,0.703766042499474
org/jfree/chart/axis/ValueAxis:getDefaultAutoRange:()Lorg/jfree/data/Range;,91,3.0,88.0,0.703766042499474
org/jfree/chart/JFreeChart:<init>:(Ljava/lang/String;Ljava/awt/Font;Lorg/jfree/chart/plot/Plot;Z)V,182,6.0,176.0,0.703766042499474
org/jfree/chart/renderer/xy/AbstractXYItemRenderer:findRangeBounds:(Lorg/jfree/data/xy/XYDataset;Z)Lorg/jfree/data/Range;,91,3.0,88.0,0.703766042499474
org/jfree/chart/title/Title:addChangeListener:(Lorg/jfree/chart/event/TitleChangeListener;)V,182,6.0,176.0,0.703766042499474
org/jfree/chart/renderer/AbstractRenderer:getLegendShape:(I)Ljava/awt/Shape;,61,2.0,59.0,0.702583490863264
org/jfree/data/general/AbstractDataset:validateObject:()V,61,2.0,59.0,0.702583490863264
org/jfree/chart/renderer/AbstractRenderer:getSeriesOutlineStroke:(I)Ljava/awt/Stroke;,61,2.0,59.0,0.702583490863264
org/jfree/data/general/AbstractDataset:readObject:(Ljava/io/ObjectInputStream;)V,61,2.0,59.0,0.702583490863264
org/jfree/data/category/DefaultCategoryDataset:getRowCount:()I,122,4.0,118.0,0.702583490863264
org/jfree/chart/title/LegendGraphic:<init>:(Ljava/awt/Shape;Ljava/awt/Paint;)V,61,2.0,59.0,0.702583490863264
org/jfree/data/general/AbstractDataset:writeObject:(Ljava/io/ObjectOutputStream;)V,61,2.0,59.0,0.702583490863264
org/jfree/chart/LegendItemCollection:get:(I)Lorg/jfree/chart/LegendItem;,61,2.0,59.0,0.702583490863264
org/jfree/chart/renderer/AbstractRenderer:lookupLegendShape:(I)Ljava/awt/Shape;,61,2.0,59.0,0.702583490863264
org/jfree/data/Range:combine:(Lorg/jfree/data/Range;Lorg/jfree/data/Range;)Lorg/jfree/data/Range;,214,7.0,207.0,0.7020778987136816
org/jfree/chart/labels/ItemLabelAnchor:equals:(Ljava/lang/Object;)Z,184,6.0,178.0,0.7014049066890332
org/jfree/data/general/DatasetUtilities:findRangeBounds:(Lorg/jfree/data/category/CategoryDataset;Ljava/util/List;Z)Lorg/jfree/data/Range;,92,3.0,89.0,0.7014049066890332
org/jfree/chart/plot/Plot:getDrawingSupplier:()Lorg/jfree/chart/plot/DrawingSupplier;,184,6.0,178.0,0.7014049066890332
org/jfree/data/category/DefaultCategoryDataset:getColumnCount:()I,123,4.0,119.0,0.7008170961659334
org/jfree/chart/plot/CategoryPlot:getRangeMarkers:(ILorg/jfree/ui/Layer;)Ljava/util/Collection;,31,1.0,30.0,0.6990595611285267
org/jfree/chart/plot/CategoryPlot:setRangeCrosshairValue:(DZ)V,31,1.0,30.0,0.6990595611285267
org/jfree/chart/axis/CategoryAxis:drawCategoryLabels:(Ljava/awt/Graphics2D;Ljava/awt/geom/Rectangle2D;Ljava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;Lorg/jfree/chart/axis/AxisState;Lorg/jfree/chart/plot/PlotRenderingInfo;)Lorg/jfree/chart/axis/AxisState;,31,1.0,30.0,0.6990595611285267
org/jfree/chart/axis/SegmentedTimeline:newFifteenMinuteTimeline:()Lorg/jfree/chart/axis/SegmentedTimeline;,31,1.0,30.0,0.6990595611285267
org/jfree/chart/plot/CategoryPlot:isRangeZeroBaselineVisible:()Z,31,1.0,30.0,0.6990595611285267
org/jfree/chart/block/AbstractBlock:setPadding:(DDDD)V,62,2.0,60.0,0.6990595611285267
org/jfree/chart/axis/SegmentedTimeline:getSegment:(J)Lorg/jfree/chart/axis/SegmentedTimeline$Segment;,31,1.0,30.0,0.6990595611285267
org/jfree/chart/renderer/AbstractRenderer:lookupSeriesOutlineStroke:(I)Ljava/awt/Stroke;,62,2.0,60.0,0.6990595611285267
org/jfree/data/general/Series:clone:()Ljava/lang/Object;,31,1.0,30.0,0.6990595611285267
org/jfree/chart/axis/SegmentedTimeline:access$100:(Lorg/jfree/chart/axis/SegmentedTimeline;)J,31,1.0,30.0,0.6990595611285267
org/jfree/chart/axis/SegmentedTimeline:access$000:(Lorg/jfree/chart/axis/SegmentedTimeline;)J,31,1.0,30.0,0.6990595611285267
org/jfree/chart/axis/ValueAxis:setRange:(Lorg/jfree/data/Range;)V,31,1.0,30.0,0.6990595611285267
org/jfree/chart/plot/CategoryPlot:getDomainMarkers:(ILorg/jfree/ui/Layer;)Ljava/util/Collection;,31,1.0,30.0,0.6990595611285267
org/jfree/chart/axis/SegmentedTimeline$Segment:<init>:(Lorg/jfree/chart/axis/SegmentedTimeline;J)V,31,1.0,30.0,0.6990595611285267
org/jfree/chart/plot/CategoryPlot:setDomainCrosshairColumnKey:(Ljava/lang/Comparable;Z)V,31,1.0,30.0,0.6990595611285267
org/jfree/chart/plot/CategoryPlot:setDomainCrosshairRowKey:(Ljava/lang/Comparable;Z)V,31,1.0,30.0,0.6990595611285267
org/jfree/chart/axis/SegmentedTimeline$Segment:calculateSegmentNumber:(J)J,31,1.0,30.0,0.6990595611285267
org/jfree/chart/plot/CategoryPlot:isRangeCrosshairVisible:()Z,31,1.0,30.0,0.6990595611285267
org/jfree/chart/plot/CategoryPlot:setCrosshairDatasetIndex:(IZ)V,31,1.0,30.0,0.6990595611285267
org/jfree/chart/axis/Axis:drawAxisLine:(Ljava/awt/Graphics2D;DLjava/awt/geom/Rectangle2D;Lorg/jfree/ui/RectangleEdge;)V,31,1.0,30.0,0.6990595611285267
org/jfree/chart/renderer/xy/AbstractXYItemRenderer:getPlot:()Lorg/jfree/chart/plot/XYPlot;,93,3.0,90.0,0.6990595611285266
org/jfree/chart/renderer/category/AbstractCategoryItemRenderer:findRangeBounds:(Lorg/jfree/data/category/CategoryDataset;Z)Lorg/jfree/data/Range;,93,3.0,90.0,0.6990595611285266
org/jfree/chart/title/Title:<init>:(Lorg/jfree/ui/RectangleEdge;Lorg/jfree/ui/HorizontalAlignment;Lorg/jfree/ui/VerticalAlignment;Lorg/jfree/ui/RectangleInsets;)V,218,7.0,211.0,0.6980592075842948
org/jfree/chart/renderer/AbstractRenderer:isSeriesVisible:(I)Z,156,5.0,151.0,0.6976598673507696
org/jfree/chart/plot/CategoryPlot:getRenderer:(I)Lorg/jfree/chart/renderer/category/CategoryItemRenderer;,94,3.0,91.0,0.6967298479483441
org/jfree/chart/renderer/xy/AbstractXYItemRenderer:getAnnotations:()Ljava/util/Collection;,94,3.0,91.0,0.6967298479483441
org/jfree/data/general/AbstractSeriesDataset:indexOf:(Ljava/lang/Comparable;)I,94,3.0,91.0,0.6967298479483441
